gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,c_seurat_clusters
SLC9A8,2.44539476733002e-16,0.299571829240084,0.879,0.665,4.18089143370414e-12,3
EMX2,2.68242980929941e-16,0.297742796381667,0.658,0.316,4.58615024495919e-12,3
PLEKHA6,2.7554209346938e-16,-0.345183562811425,0.537,0.801,4.71094317204599e-12,3
AMOT.1,3.27885078363984e-16,0.31021206574758,0.718,0.37,5.60585118478903e-12,3
ATR,3.37803828842113e-16,0.268278668310515,0.55,0.234,5.7754320617136e-12,3
ZFP426,3.64907320083873e-16,0.252030256736566,0.503,0.196,6.23882045147397e-12,3
TMEM159,4.33134957070734e-16,0.326872450502425,0.812,0.548,7.40530836103834e-12,3
SEC14L1,5.46967130556492e-16,-0.356112344103603,0.544,0.812,9.35149703112435e-12,3
PFN2.1,5.57413262589618e-16,-0.375099025758653,0.517,0.766,9.5300945504947e-12,3
3110040N11RIK,5.585871345382e-16,0.257450830124594,0.483,0.192,9.5501642391996e-12,3
TMEM237,5.62023664022975e-16,0.305046516008985,0.698,0.358,9.60891858380079e-12,3
CDH1.1,6.05979012420948e-16,-0.313870260792105,0.752,0.913,1.0360423175361e-11,3
PDZRN3,7.39871997322988e-16,0.290982951794305,0.644,0.304,1.26495915382311e-11,3
ISYNA1.2,7.54421698317395e-16,-0.362087831749437,0.658,0.855,1.28983477761325e-11,3
TLN2.2,7.60640312154891e-16,-0.329097441603414,0.664,0.863,1.30046674169122e-11,3
DDAH1.2,7.99056113574522e-16,0.265772372897752,1,0.888,1.36614623737836e-11,3
ZFP810,8.03768160815868e-16,0.331181522862431,0.765,0.449,1.37420242454689e-11,3
DHFR.2,8.41430381976768e-16,0.329838521254846,0.846,0.524,1.43859352406568e-11,3
CAV2.2,8.9652246676622e-16,-0.441957018616275,0.43,0.711,1.53278446143021e-11,3
PTGR1,9.04564082903275e-16,0.261174766203525,0.611,0.266,1.54653321253973e-11,3
H2-Q7,1.02003271162833e-15,-0.330462390207367,0.792,0.937,1.74394992707096e-11,3
ARSG,1.20929586234009e-15,0.290817996630049,0.651,0.307,2.06753313584285e-11,3
HMBS,1.27521482081907e-15,0.295936616121009,0.899,0.687,2.18023477915436e-11,3
HPS3,1.29305064923111e-15,0.280419766258157,0.698,0.34,2.21072869499042e-11,3
TFRC.1,1.3539777252355e-15,-0.332981083748228,0.658,0.868,2.31489571683514e-11,3
LIMS2,1.42879555047495e-15,-0.38327864287937,0.356,0.646,2.44281175264703e-11,3
FAM25C,1.43800598393391e-15,0.282485889528157,0.624,0.295,2.4585588307318e-11,3
ITPR2.1,1.6145490113191e-15,-0.399393780011868,0.282,0.591,2.76039444465226e-11,3
SPINK8.2,1.73025436871827e-15,-0.492371604778692,0.329,0.63,2.95821589419763e-11,3
DIS3L2,1.80400012749561e-15,0.288526320944054,0.678,0.336,3.08429901797925e-11,3
CDCP1,1.80877972547084e-15,0.294913483023433,0.658,0.326,3.0924706966375e-11,3
PLAT.1,1.981848508839e-15,-0.477953855921003,0.456,0.717,3.38836639556204e-11,3
SLC41A2.1,1.99325476580551e-15,0.317008129764101,0.758,0.435,3.40786767309769e-11,3
GPR137B.2,2.03608207626167e-15,0.271318759238356,0.973,0.825,3.48108952578458e-11,3
P2RX5.1,2.37911374080394e-15,0.282803467725879,0.651,0.309,4.0675707626525e-11,3
TRMT12,2.45995137178854e-15,0.257485368793687,0.544,0.235,4.20577886034687e-11,3
NUPR1.2,2.53244498883599e-15,-0.515899071724295,0.322,0.621,4.32972119741289e-11,3
SOAT1,2.69215805541349e-15,0.302615369807531,0.678,0.349,4.60278262734044e-11,3
LACTB,2.77919589204176e-15,0.307114689193184,0.846,0.564,4.7515912166238e-11,3
ZBTB8OS,2.79489931616064e-15,0.258552612635816,0.933,0.777,4.77843936083984e-11,3
D130020L05RIK,3.01573313288316e-15,0.312103280123839,0.859,0.517,5.15599893729034e-11,3
ATP6V1C2.1,3.25919178621299e-15,-0.463089935547158,0.148,0.472,5.57224019688836e-11,3
BST2,3.2833391496931e-15,-0.273284684706505,0.846,0.969,5.61352494423029e-11,3
MGAT3.2,3.48256242066437e-15,0.308926952849862,0.899,0.614,5.95413697060987e-11,3
MAP2K6,3.560494012108e-15,0.266086221684082,0.53,0.227,6.08737661250105e-11,3
PKHD1,3.58726866354705e-15,0.280793894165274,0.919,0.724,6.13315323406638e-11,3
HOXB3OS.1,3.63639614513912e-15,0.325554397780644,0.799,0.528,6.21714648934435e-11,3
ASPA.2,3.98019221199522e-15,0.283932811601128,0.98,0.813,6.80493462484822e-11,3
CGN,4.1026926276942e-15,0.279254006712964,0.604,0.278,7.01437358556878e-11,3
HIBCH.1,4.14287951233659e-15,0.278406611150091,0.919,0.709,7.08308110224187e-11,3
FAM149A,5.16732631587334e-15,-0.382071259119582,0.262,0.577,8.83457780224864e-11,3
GADD45A.1,5.25768032955896e-15,-0.344545817988891,0.57,0.792,8.98905605944695e-11,3
SLC17A5.1,5.44909806551744e-15,0.28893372587879,0.946,0.694,9.31632296261517e-11,3
ADGRA3.1,5.57849750584275e-15,0.31189950131579,0.799,0.536,9.53755718573935e-11,3
SCYL1,5.88098951658758e-15,0.26724872217972,0.946,0.743,1.00547277765098e-10,3
UNKL,7.02887738114093e-15,0.259501241172419,0.564,0.251,1.20172716585367e-10,3
PKNOX1,7.58559253831299e-15,0.269045144251849,0.604,0.278,1.29690875627537e-10,3
FGA.2,7.75371252359249e-15,0.306496545140978,0.899,0.662,1.32565223015861e-10,3
DHCR7,8.10832084558387e-15,0.282034073778589,0.631,0.314,1.38627961496947e-10,3
SULT1A1,9.40760801194929e-15,-0.312707059351541,0.711,0.884,1.60841874180297e-10,3
FABP3.2,1.04290930541136e-14,-0.258059048935447,0.953,0.988,1.7830620394618e-10,3
TRIB2,1.11247028275766e-14,0.30637424827269,0.725,0.401,1.90199044243077e-10,3
IYD.2,1.21323130366424e-14,0.309176000749439,0.899,0.633,2.07426155987476e-10,3
ERC2,1.21827653064309e-14,0.261307694019465,0.604,0.28,2.0828873844405e-10,3
MYO10,1.27247218509796e-14,-0.338448483442981,0.517,0.764,2.17554569486199e-10,3
RTKN.1,1.32498230880152e-14,0.299915739110566,0.826,0.559,2.26532225335796e-10,3
HEMK1,1.38353547476274e-14,0.292346889468399,0.772,0.427,2.36543060120185e-10,3
ZBTB18,1.48839341190842e-14,0.282936113598974,0.651,0.324,2.54470621633983e-10,3
XPOT,1.80397890000699e-14,0.301655882746368,0.886,0.606,3.08426272534195e-10,3
C8G.1,1.82319912595824e-14,0.310914196718117,0.779,0.447,3.11712354565081e-10,3
SHPK,2.04050812554863e-14,0.284818811874124,0.671,0.354,3.4886567422505e-10,3
USF3,2.12290167481441e-14,0.300523960739874,0.799,0.477,3.6295249934302e-10,3
HIST3H2A,2.12927268704838e-14,0.306562558473148,0.779,0.471,3.64041751304661e-10,3
AQP2.3,2.2020964687372e-14,-0.26978293774335,0.987,0.993,3.76492433259999e-10,3
IPMK,2.29931281405098e-14,0.298565129869684,0.846,0.628,3.93113511818296e-10,3
TPRN,2.34876902828206e-14,0.283794845713904,0.886,0.639,4.01569040765384e-10,3
FOXN3.1,2.61618967819704e-14,-0.360598014893318,0.362,0.652,4.47289949281348e-10,3
BCAR3.1,2.81216620005256e-14,-0.359883712655699,0.336,0.614,4.80796055222987e-10,3
ADGRE5,2.81476112775522e-14,0.306099331332503,0.772,0.503,4.8123971001231e-10,3
ZSWIM7,2.92972257557772e-14,0.287663610153601,0.879,0.666,5.00894668746522e-10,3
AFM.1,3.05329197834505e-14,0.306469719484324,0.819,0.592,5.22021329537654e-10,3
CAVIN1.1,3.25552864392107e-14,-0.365635573614547,0.53,0.74,5.56597732251185e-10,3
INTS2.1,3.28609484491197e-14,0.312304378405233,0.779,0.523,5.618236356346e-10,3
BSPRY.1,3.32000212683986e-14,-0.364556612015309,0.396,0.653,5.67620763625811e-10,3
NDC1,3.44960620482067e-14,0.271971460166199,0.638,0.317,5.8977917283819e-10,3
UROS,3.52278560117635e-14,0.260647241042769,0.604,0.289,6.0229065423312e-10,3
FAM98C,3.59613624312098e-14,0.295168795895138,0.832,0.575,6.14831413486394e-10,3
GBP6.2,3.6225582680084e-14,-0.398335577878791,0.208,0.517,6.19348787081396e-10,3
PLA2G12A,3.72458671743112e-14,-0.322630571281617,0.51,0.735,6.36792591079199e-10,3
HSBP1L1.1,3.74789737118374e-14,0.262010184418573,0.591,0.273,6.40778013551285e-10,3
DAP,3.81043118235821e-14,-0.277526686401015,0.732,0.882,6.51469419247783e-10,3
SLC22A12.2,3.88518948567702e-14,0.260535346655285,1,0.905,6.642508463662e-10,3
THRB,3.96732888389307e-14,0.267896587658363,0.685,0.351,6.78294219279198e-10,3
RSPH3B,4.10465547311148e-14,0.2543167157511,0.57,0.263,7.0177294623787e-10,3
IZUMO4,4.65365555890143e-14,0.292860585714926,0.779,0.468,7.95635490905378e-10,3
HMGB3.1,5.40487892623325e-14,0.307907603227599,0.812,0.518,9.24072150018099e-10,3
BAIAP2L1,5.46343736500712e-14,0.294790304175631,0.658,0.354,9.34083886295267e-10,3
SPTBN2.3,5.97659837798743e-14,-0.379465769815696,0.43,0.691,1.02181902468451e-09,3
VPS8,6.00235949681486e-14,0.304555491444053,0.799,0.501,1.02622340317044e-09,3
CWH43.2,6.1077543220488e-14,-0.438967440275536,0.174,0.476,1.04424275644068e-09,3
A430018G15RIK,6.49472032925092e-14,0.270273397968043,0.651,0.323,1.11040233469203e-09,3
FAM20C,6.71413011310946e-14,0.254747215770101,0.926,0.771,1.14791482543832e-09,3
LGALS3.2,7.90583690810837e-14,-0.295355338115793,0.832,0.925,1.35166093617929e-09,3
LAMA2,8.63547968803934e-14,0.263501807826835,0.624,0.299,1.47640796226409e-09,3
MLLT6,9.1103638728908e-14,-0.309083019809551,0.523,0.764,1.55759891134814e-09,3
IGTP.1,9.12837276959589e-14,-0.260872213809036,0.785,0.928,1.56067789241781e-09,3
AMN.2,9.42266430896967e-14,0.266549099683576,1,0.848,1.61099291690454e-09,3
HIST1H4H,9.91446494471698e-14,0.289282835306361,0.698,0.379,1.69507607159826e-09,3
GGCT,1.00812422034833e-13,0.307346442808864,0.738,0.464,1.72358997952954e-09,3
SETD6,1.25682638717573e-13,0.271413134113098,0.638,0.328,2.14879607415434e-09,3
SELENOO,1.27308115768786e-13,0.26642729813786,0.906,0.707,2.17658685529893e-09,3
GBP2.1,1.28703255267608e-13,-0.306487858628901,0.664,0.875,2.2004395553103e-09,3
PTGFR.1,1.45736822728274e-13,-0.41193085823042,0.302,0.576,2.4916624581853e-09,3
PPP1R14B.1,1.47285963159408e-13,-0.260483306709277,0.819,0.94,2.51814811213639e-09,3
HUS1,1.51939360318394e-13,0.251217555920611,0.544,0.249,2.59770724336358e-09,3
GATB.1,1.54184473198251e-13,0.254498335331001,0.913,0.753,2.6360919382705e-09,3
L3HYPDH,1.78189066570496e-13,0.291256897878439,0.765,0.45,3.04649847115576e-09,3
HDAC11,1.94116235727046e-13,-0.32650206687971,0.477,0.711,3.31880528222531e-09,3
RPE,2.07689417731803e-13,0.283646495598867,0.705,0.393,3.55086597496063e-09,3
ATP4A.1,2.16693055581951e-13,-0.411258398253052,0.221,0.506,3.70480117128462e-09,3
ADRA2B.2,2.30170268975884e-13,0.26233973132813,0.98,0.808,3.93522108868069e-09,3
TRIM47,2.47197933156218e-13,-0.357333571550777,0.369,0.636,4.22634306317186e-09,3
ACP6.1,2.49789845843072e-13,0.275171431809961,0.919,0.701,4.27065699437899e-09,3
POMT1,2.56357733892769e-13,0.266435782162371,0.658,0.333,4.38294817636467e-09,3
EGFL7,2.64963436164137e-13,-0.287580598265975,0.779,0.884,4.53007986809825e-09,3
PLLP.1,2.80769477837915e-13,0.29317189714991,0.852,0.568,4.80031576259483e-09,3
ELOVL5.1,2.80773806623948e-13,0.267937249976509,0.866,0.675,4.80038977184964e-09,3
GM45871,2.82131227973983e-13,0.256052549307944,0.544,0.255,4.82359760467119e-09,3
STAT3,2.83996629090045e-13,-0.251089646033657,0.812,0.924,4.8554903675525e-09,3
TNFAIP2,3.17874097946325e-13,-0.3506027358192,0.43,0.664,5.43469345258832e-09,3
SOCS2,3.36459215498161e-13,0.286488985327894,0.738,0.41,5.75244320737207e-09,3
AR.2,3.40353117030188e-13,0.274768261227378,0.946,0.743,5.81901724186512e-09,3
ZFP938,3.69464631966925e-13,0.250110398944393,0.617,0.309,6.31673681273852e-09,3
LRRC8B.1,3.98395618485728e-13,0.267193277216595,0.685,0.36,6.81136988925050e-09,3
C2.2,4.43398819991794e-13,-0.381776061921809,0.383,0.613,7.58078962539970e-09,3
SLC5A2.1,4.49289403799104e-13,-0.431433157370405,0.201,0.479,7.68150093675327e-09,3
BEX3.2,5.49637481254079e-13,-0.321493237103363,0.544,0.771,9.397152017001e-09,3
ROPN1L,5.58726046518109e-13,0.280159039188107,0.691,0.39,9.55253921732012e-09,3
HLTF,5.71355200325889e-13,0.252749659338508,0.55,0.265,9.76845985997172e-09,3
ATP6V1B1.1,5.80879313559888e-13,-0.391113715315247,0.342,0.593,9.9312936239334e-09,3
COX18,5.8460752327207e-13,0.256619279224672,0.597,0.302,9.99503482538258e-09,3
UBALD1,5.93333307244682e-13,-0.287742119355507,0.591,0.783,1.01442195539623e-08,3
IL10RB,6.21357230119906e-13,-0.326323651670757,0.477,0.729,1.062334456336e-08,3
FPGS,6.30559478753771e-13,0.287523469077824,0.866,0.646,1.07806754082532e-08,3
NUBPL,6.36470230182968e-13,0.285590863108837,0.779,0.487,1.08817315254382e-08,3
ATP2B1,6.53162734278743e-13,-0.321694317350502,0.423,0.663,1.11671232679637e-08,3
D10WSU102E,6.57584331024564e-13,0.275283801551597,0.678,0.372,1.1242719307527e-08,3
DLEU2,6.73013604777472e-13,0.253674754446918,0.617,0.313,1.15065136008804e-08,3
FOXC1.3,6.80997799064748e-13,0.295062908045446,0.799,0.466,1.164301937061e-08,3
WSB1,7.43701209154798e-13,-0.322555530865175,0.49,0.734,1.27150595729196e-08,3
VLDLR,8.04283332719582e-13,-0.319057648583584,0.456,0.696,1.37508321395067e-08,3
PPARGC1A.1,8.21376582241487e-13,-0.313783693180134,0.544,0.767,1.40430754265827e-08,3
CTPS,8.34145944926173e-13,0.282801776068503,0.792,0.514,1.42613932204028e-08,3
GM10804.2,9.40824460692968e-13,0.296747301362898,0.826,0.521,1.60852758044677e-08,3
ACSM5.2,9.5637185987919e-13,0.29332476769506,0.826,0.545,1.63510896883545e-08,3
RPUSD3,9.60360047818712e-13,0.27278196054497,0.718,0.404,1.64192757375565e-08,3
PTGS1.1,9.7338498631425e-13,-0.376037806869017,0.309,0.573,1.66419631110147e-08,3
HOXD9.2,1.08875986755364e-12,-0.323409311578148,0.584,0.799,1.86145274555646e-08,3
AEBP1.1,1.12039877069541e-12,-0.312799790282541,0.685,0.863,1.91554577825794e-08,3
CDK8,1.17067759428316e-12,0.280620394230776,0.765,0.509,2.00150748294592e-08,3
PPP1R9B,1.20041442812376e-12,-0.338576494837402,0.342,0.604,2.05234854776319e-08,3
KCNQ1.2,1.24207052089048e-12,-0.352986604164182,0.45,0.711,2.12356796956646e-08,3
AKR1C13,1.36777281121364e-12,0.28593548336441,0.765,0.475,2.33848117533195e-08,3
HTRA1.2,1.44819462919607e-12,-0.301752467120847,0.705,0.839,2.47597835753653e-08,3
B4GALT5,1.45001957815307e-12,0.288268191056815,0.805,0.566,2.4790984727683e-08,3
MFHAS1,1.45323993464217e-12,0.276845580925967,0.805,0.532,2.48460431625772e-08,3
TMC4.2,1.7281988746062e-12,0.29207109120525,0.819,0.532,2.95470161591421e-08,3
GPR108.2,1.78641102683344e-12,-0.321949797159478,0.423,0.668,3.05422693257714e-08,3
AOPEP.1,1.79018453396721e-12,-0.279216140811398,0.678,0.821,3.06067849772374e-08,3
RCN2,1.81163090557946e-12,-0.332491194841415,0.362,0.606,3.09734535926921e-08,3
PEA15A.2,1.83506907190135e-12,-0.313810962128852,0.55,0.735,3.13741759222973e-08,3
MRNIP,1.83771527905117e-12,0.258558594528352,0.604,0.31,3.14194181259379e-08,3
REN1.1,1.86392910909716e-12,-0.392640175985564,0.691,0.881,3.18675959782341e-08,3
IRF7,1.87405414823159e-12,-0.25892573919046,0.819,0.905,3.20407037723155e-08,3
EPN3.2,1.93172205717229e-12,-0.341620802504488,0.51,0.708,3.30266520114747e-08,3
ARHGAP42.1,2.10360508679027e-12,0.278183496440954,0.785,0.469,3.59653361688533e-08,3
GPR146,2.13665916413942e-12,-0.308062981579231,0.456,0.672,3.65304617292917e-08,3
PRPS2.1,2.18785490731033e-12,-0.301190741529232,0.557,0.766,3.74057553502848e-08,3
GUCD1.1,2.26837767989644e-12,0.259025319950899,0.893,0.692,3.87824531931894e-08,3
KRT18.2,2.43477593431474e-12,-0.402072321455535,0.289,0.552,4.16273641489791e-08,3
GSTP1.1,2.77382811773565e-12,0.275360110177583,0.819,0.559,4.74241393289263e-08,3
TLR12.1,2.80644411942535e-12,0.262532669892489,0.732,0.408,4.79817751098153e-08,3
POLE4,2.89244800380623e-12,0.265476368537093,0.879,0.646,4.9452183521075e-08,3
0610040J01RIK.1,2.92746565441381e-12,-0.328431059834207,0.383,0.631,5.00508802935128e-08,3
PDIA4,3.0421759882108e-12,0.275228535750013,0.846,0.598,5.201208287044e-08,3
PAM.2,3.13608128166309e-12,-0.277199257588265,0.758,0.87,5.36175816725938e-08,3
HOXB2,3.16449777125445e-12,0.28301360399089,0.752,0.468,5.41034183951374e-08,3
IRF2BP2,3.29223296389669e-12,-0.258217611891283,0.725,0.874,5.62873069837416e-08,3
BZW2.1,3.46653054470543e-12,-0.333236139315123,0.342,0.597,5.92672727228287e-08,3
SCNN1G.1,3.50473132101060e-12,-0.428438663127132,0.235,0.51,5.99203913953183e-08,3
EEF1AKMT1,3.5991573352662e-12,0.273920529580686,0.805,0.577,6.15347929610462e-08,3
OLFM1.1,3.64852112865711e-12,-0.366850893433767,0.208,0.485,6.23787657366506e-08,3
TUBB2A.1,4.27962640791325e-12,-0.305010319004942,0.577,0.776,7.31687726960929e-08,3
CYFIP2.1,4.36612716718513e-12,-0.258774498914737,0.872,0.973,7.46476761773642e-08,3
CEBPD.1,4.77330467501397e-12,0.255710976621574,0.946,0.739,8.16091900287138e-08,3
FXYD5,5.24679676770355e-12,-0.26246879163189,0.758,0.863,8.97044843374276e-08,3
SSBP4.2,5.92044761985345e-12,-0.308913464121386,0.503,0.736,1.01221892956634e-07,3
MRPL22,5.95669260581863e-12,0.264164897521635,0.866,0.606,1.01841573481681e-07,3
SLC4A1.3,7.08768207719259e-12,-0.390277962473307,0.302,0.566,1.21178100473762e-07,3
BSND.2,7.20489579290314e-12,-0.343735240191647,0.47,0.694,1.23182103371265e-07,3
SLC20A2,7.223074119956e-12,0.270930190690794,0.772,0.498,1.23492898228888e-07,3
LCP1,7.28376198732221e-12,0.259185106690823,0.718,0.409,1.24530478697248e-07,3
TMEM50B.2,7.43141891114639e-12,-0.303482725425286,0.537,0.727,1.2705496912387e-07,3
MUC1.2,7.46539965212167e-12,-0.359899387534209,0.403,0.635,1.27635937852324e-07,3
EDEM1.1,7.47787654163565e-12,0.254832637714104,0.893,0.67,1.27849255232345e-07,3
LYRM1,7.73397824329594e-12,0.275609186151451,0.732,0.43,1.32227826025631e-07,3
ARFGAP3,8.08978233459211e-12,0.263724093747874,0.732,0.427,1.38311008574521e-07,3
SUFU,8.38920164703986e-12,0.269742778850032,0.738,0.448,1.4343018055944e-07,3
ASB13.1,9.09307975909188e-12,0.261702939381504,0.826,0.619,1.55464384641194e-07,3
COL3A1,9.36362145261793e-12,0.276020646222508,0.664,0.362,1.60089835975409e-07,3
PPP1R1B.3,9.5585924914165e-12,0.259557755516269,0.96,0.749,1.63423255825748e-07,3
ANXA2.2,9.99181468661146e-12,-0.304123017536907,0.785,0.877,1.70830055696996e-07,3
SLCO1A6.2,1.00834601732329e-11,-0.301607704234764,0.758,0.805,1.72396918581763e-07,3
CPPED1,1.02531145627006e-11,0.263961000309496,0.859,0.564,1.75297499678493e-07,3
SMIM15,1.08802046799518e-11,0.26659249712237,0.832,0.569,1.86018859413136e-07,3
MAST2,1.12383348025088e-11,0.265652136337452,0.805,0.528,1.92141810118492e-07,3
CUL9,1.15524407074429e-11,0.272077390435374,0.812,0.544,1.97512078775152e-07,3
TMEM106C,1.15768966504245e-11,0.260490221224811,0.812,0.552,1.97930202032308e-07,3
BID.2,1.21123179586553e-11,-0.288454648653778,0.638,0.773,2.07084300139129e-07,3
DEPTOR,1.25742588133881e-11,-0.27636975680227,0.584,0.774,2.14982102932497e-07,3
PVALB.1,1.28194175130845e-11,-0.44875499587267,0.188,0.448,2.19173581221206e-07,3
SERPINB9.1,1.45987883965013e-11,-0.341436379163389,0.362,0.585,2.49595485214983e-07,3
CCPG1OS,1.51750418527834e-11,0.259410703446444,0.644,0.367,2.59447690557038e-07,3
POLR3H,1.51998122802726e-11,0.262988657733173,0.664,0.384,2.5987119055582e-07,3
IFT57,1.57767712154534e-11,0.26067721913603,0.765,0.483,2.69735457470607e-07,3
HSPA1A.2,1.66965566546362e-11,-0.34566373465867,0.43,0.633,2.85461029124315e-07,3
G6PDX,1.70916545601557e-11,0.257369711706268,0.725,0.419,2.92216018014983e-07,3
TMEM72.2,1.71131912681605e-11,-0.285993029987575,0.732,0.853,2.9258423111174e-07,3
AQP6.3,2.02386209787005e-11,-0.372212825820819,0.423,0.666,3.46019702872843e-07,3
SLC44A2,2.22087121972937e-11,-0.321454456207654,0.396,0.636,3.79702352437131e-07,3
GPAM.1,2.2375659251127e-11,-0.263177192749011,0.711,0.818,3.82556646216518e-07,3
ITGB6,2.32601567896422e-11,0.271262210138602,0.758,0.493,3.97678900632512e-07,3
PDE6D.1,2.42614816763732e-11,0.263766985952064,0.705,0.425,4.14798552220952e-07,3
UPP2.1,2.45415018261092e-11,0.281433168574956,0.866,0.676,4.19586056720988e-07,3
DR1,2.49100079972242e-11,0.266017951049094,0.846,0.607,4.25886406728542e-07,3
RNF186.1,2.72207918746272e-11,-0.336944966837308,0.188,0.452,4.65393878680502e-07,3
STARD3NL,2.77294719690481e-11,0.262939829125549,0.832,0.603,4.74090782254815e-07,3
SEC23IP,3.15332343774055e-11,0.265694875634344,0.725,0.445,5.39123708150502e-07,3
ACOT7,3.22837288646094e-11,0.26337662434168,0.805,0.53,5.51954912398226e-07,3
PLSCR1,3.42505354456946e-11,0.252481416809698,0.819,0.631,5.85581404515041e-07,3
TANC2.1,3.92353254256991e-11,-0.300809249820385,0.53,0.721,6.70806358803177e-07,3
ILDR2.2,4.19074684149955e-11,-0.348511826336505,0.289,0.517,7.16491987491177e-07,3
WDR34.1,4.35185230391246e-11,0.254420723150014,0.691,0.396,7.44036188399913e-07,3
HSPB11,4.55546722581988e-11,0.252171962958818,0.658,0.373,7.78848231598424e-07,3
MCOLN1,4.83231626516567e-11,0.257004948130106,0.718,0.445,8.26181111855375e-07,3
ME3.2,4.84750398377510e-11,-0.301090968892743,0.631,0.77,8.2877775610603e-07,3
ZNFX1,4.95382009354907e-11,-0.273504152098071,0.564,0.753,8.46954621394085e-07,3
SYNE4.1,5.29801635112449e-11,0.262324532950523,0.899,0.664,9.05801855551753e-07,3
PALLD,8.38363861031959e-11,-0.325660332019568,0.275,0.516,1.43335069320634e-06,3
ARHGAP18.1,8.56563838865856e-11,0.257457184809174,0.859,0.618,1.46446719530895e-06,3
TMCO3,8.76543468096487e-11,0.258952986007539,0.738,0.475,1.49862636740456e-06,3
MYLK,8.99494777268722e-11,-0.278803758361699,0.624,0.782,1.53786622069633e-06,3
RAB11FIP5,9.02064271922787e-11,-0.255383128296037,0.664,0.8,1.54225928570639e-06,3
